scene	region	region_order	exclusion	point_order	x	z	edge_outset
kashyyyk_hunting	etyyyspider	3	0	32	768.562	-565.739	5.0
kashyyyk_hunting	etyyyspider	3	0	33	767.754	-527.424	5.0
kashyyyk_hunting	etyyyspider	3	0	34	651.510	-489.634	5.0
kashyyyk_hunting	etyyyspider	3	0	35	647.995	-539.996	5.0
kashyyyk_hunting	etyyyspider	3	0	36	571.288	-580.432	5.0
kashyyyk_hunting	etyyyspider	3	0	37	534.663	-615.998	5.0
kashyyyk_hunting	etyyyspider	3	0	38	500.004	-548.053	5.0
kashyyyk_hunting	etyyyspider	3	0	39	485.017	-532.304	5.0
kashyyyk_hunting	etyyyspider	3	0	40	372.003	-507.350	5.0
kashyyyk_hunting	etyyyspider	3	0	41	352.125	-444.415	5.0
kashyyyk_hunting	etyyyspider	3	0	42	315.211	-430.033	5.0
kashyyyk_hunting	etyyyspider	3	0	43	296.004	-451.991	5.0
kashyyyk_hunting	etyyyspider	3	0	44	285.095	-436.951	5.0
kashyyyk_hunting	etyyyspider	3	0	45	211.650	-435.683	5.0
kashyyyk_hunting	etyyyspider	3	0	46	187.171	-430.886	5.0
kashyyyk_hunting	etyyyspider	3	0	47	101.564	-352.032	5.0
kashyyyk_hunting	etyyyspider	3	0	48	148.001	-316.001	5.0
kashyyyk_hunting	etyyyspider	3	0	49	176.809	-338.233	5.0
kashyyyk_hunting	etyyyspider	3	0	50	226.178	-357.329	5.0
kashyyyk_hunting	etyyyspider	3	0	51	233.241	-293.184	5.0
kashyyyk_hunting	etyyyspider	3	0	52	258.263	-258.661	5.0
kashyyyk_hunting	etyyyspider	3	0	53	343.196	-247.435	5.0
kashyyyk_hunting	etyyysouth	4	0	0	218.953	-435.549	5.0
kashyyyk_hunting	etyyysouth	4	0	1	200.429	-460.266	5.0
kashyyyk_hunting	etyyysouth	4	0	2	258.556	-488.748	5.0
kashyyyk_hunting	etyyysouth	4	0	3	219.994	-515.413	5.0
kashyyyk_hunting	etyyysouth	4	0	4	203.994	-552.015	5.0
kashyyyk_hunting	etyyysouth	4	0	5	207.985	-593.040	5.0
kashyyyk_hunting	etyyysouth	4	0	6	223.990	-621.129	5.0
kashyyyk_hunting	etyyysouth	4	0	7	224.000	-639.973	5.0
kashyyyk_hunting	etyyysouth	4	0	8	207.573	-655.986	5.0
kashyyyk_hunting	etyyysouth	4	0	9	188.009	-655.986	5.0
kashyyyk_hunting	etyyysouth	4	0	10	152.009	-619.992	5.0
kashyyyk_hunting	etyyysouth	4	0	11	113.655	-599.999	5.0
kashyyyk_hunting	etyyysouth	4	0	12	49.081	-603.985	5.0
kashyyyk_hunting	etyyysouth	4	0	13	-16.003	-610.691	5.0
kashyyyk_hunting	etyyysouth	4	0	14	71.982	-624.001	5.0
kashyyyk_hunting	etyyysouth	4	0	15	87.996	-649.273	5.0
kashyyyk_hunting	etyyysouth	4	0	16	75.541	-671.990	5.0
kashyyyk_hunting	etyyysouth	4	0	17	38.664	-655.992	5.0
kashyyyk_hunting	etyyysouth	4	0	18	19.997	-668.917	5.0
kashyyyk_hunting	etyyysouth	4	0	19	3.996	-735.989	5.0
kashyyyk_hunting	etyyysouth	4	0	20	-33.048	-761.220	5.0
kashyyyk_hunting	etyyysouth	4	0	21	-111.819	-819.992	5.0
kashyyyk_hunting	etyyysouth	4	0	22	-199.993	-811.998	5.0
kashyyyk_hunting	etyyysouth	4	0	23	-284.037	-797.956	5.0
kashyyyk_hunting	etyyysouth	4	0	24	-292.002	-859.977	5.0
kashyyyk_hunting	etyyysouth	4	0	25	-362.597	-815.999	5.0
kashyyyk_hunting	etyyysouth	4	0	26	-376.317	-847.984	5.0
kashyyyk_hunting	etyyysouth	4	0	27	-479.971	-840.000	5.0
kashyyyk_hunting	etyyysouth	4	0	28	-498.572	-831.987	5.0
kashyyyk_hunting	etyyysouth	4	0	29	-544.016	-851.975	5.0
kashyyyk_hunting	etyyysouth	4	0	30	-547.079	-872.011	5.0
kashyyyk_hunting	etyyysouth	4	0	31	-516.722	-876.000	5.0
kashyyyk_hunting	etyyysouth	4	0	32	-440.012	-889.788	5.0
kashyyyk_hunting	etyyysouth	4	0	33	-468.005	-935.974	5.0
kashyyyk_hunting	etyyysouth	4	0	34	-503.997	-935.974	5.0
kashyyyk_hunting	etyyysouth	4	0	35	-543.715	-911.984	5.0
kashyyyk_hunting	etyyysouth	4	0	36	-575.997	-915.999	5.0
kashyyyk_hunting	etyyysouth	4	0	37	-587.940	-878.352	5.0
kashyyyk_hunting	etyyysouth	4	0	38	-567.998	-835.997	5.0
kashyyyk_hunting	etyyysouth	4	0	39	-599.991	-819.999	5.0
kashyyyk_hunting	etyyysouth	4	0	40	-603.975	-790.521	5.0
kashyyyk_hunting	etyyysouth	4	0	41	-623.998	-723.980	5.0
kashyyyk_hunting	etyyysouth	4	0	42	-657.493	-696.000	5.0
kashyyyk_hunting	etyyysouth	4	0	43	-639.697	-398.187	5.0
kashyyyk_hunting	etyyysouth	4	0	44	-600.002	-396.000	5.0
kashyyyk_hunting	etyyysouth	4	0	45	-592.004	-424.035	5.0
kashyyyk_hunting	etyyysouth	4	0	46	-544.023	-412.001	5.0
kashyyyk_hunting	etyyysouth	4	0	47	-472.006	-472.007	5.0
kashyyyk_hunting	etyyysouth	4	0	48	-388.006	-480.003	5.0
kashyyyk_hunting	etyyysouth	4	0	49	-348.003	-488.028	5.0
kashyyyk_hunting	etyyysouth	4	0	50	-344.011	-536.002	5.0
kashyyyk_hunting	etyyysouth	4	0	51	-284.013	-520.009	5.0
kashyyyk_hunting	etyyysouth	4	0	52	-212.001	-580.006	5.0
kashyyyk_hunting	etyyysouth	4	0	53	-139.986	-596.000	5.0
kashyyyk_hunting	etyyysouth	4	0	54	-123.971	-584.013	5.0
kashyyyk_hunting	etyyysouth	4	0	55	-39.976	-481.254	5.0
kashyyyk_hunting	etyyysouth	4	0	56	-55.996	-448.005	5.0
kashyyyk_hunting	etyyysouth	4	0	57	-23.976	-432.005	5.0
kashyyyk_hunting	etyyysouth	4	0	58	36.022	-360.013	5.0
kashyyyk_hunting	etyyysouth	4	0	59	104.301	-352.005	5.0
kashyyyk_hunting	etyyysouth	4	0	60	126.108	-348.017	5.0
kashyyyk_hunting	etyyysouth	4	0	61	155.780	-316.003	5.0
kashyyyk_hunting	etyyysouth	4	0	62	167.992	-320.000	5.0
kashyyyk_hunting	etyyysouth	4	0	63	181.922	-332.038	5.0
kashyyyk_hunting	etyyysouth	4	0	64	208.793	-366.514	5.0
kashyyyk_hunting	etyyywalluga	5	0	0	-557.823	-728.402	5.0
kashyyyk_hunting	etyyywalluga	5	0	1	-655.745	-695.968	5.0
kashyyyk_hunting	etyyywalluga	5	0	2	-676.607	-733.748	5.0
kashyyyk_hunting	etyyywalluga	5	0	3	-676.008	-807.998	5.0
kashyyyk_hunting	etyyywalluga	5	0	4	-695.994	-819.998	5.0
kashyyyk_hunting	etyyywalluga	5	0	5	-727.996	-799.999	5.0
kashyyyk_hunting	etyyywalluga	5	0	6	-767.047	-727.295	5.0
kashyyyk_hunting	etyyywalluga	5	0	7	-784.286	-712.368	5.0
kashyyyk_hunting	etyyywalluga	5	0	8	-856.277	-710.340	5.0
kashyyyk_hunting	etyyywalluga	5	0	9	-887.997	-731.996	5.0
kashyyyk_hunting	etyyywalluga	5	0	10	-887.111	-688.765	5.0
kashyyyk_hunting	etyyywalluga	5	0	11	-942.074	-587.967	5.0
kashyyyk_hunting	etyyywalluga	5	0	12	-1026.640	-531.603	5.0
kashyyyk_hunting	etyyywalluga	5	0	13	-1092.000	-503.879	5.0
kashyyyk_hunting	etyyywalluga	5	0	14	-1107.992	-455.304	5.0
kashyyyk_hunting	etyyywalluga	5	0	15	-1155.978	-435.182	5.0
kashyyyk_hunting	etyyywalluga	5	0	16	-1167.974	-363.999	5.0
kashyyyk_hunting	etyyywalluga	5	0	17	-1195.999	-342.437	5.0
kashyyyk_hunting	etyyywalluga	5	0	18	-1178.635	-275.983	5.0
kashyyyk_hunting	etyyywalluga	5	0	19	-1187.968	-250.688	5.0
kashyyyk_hunting	etyyywalluga	5	0	20	-1187.990	-212.118	5.0
kashyyyk_hunting	etyyywalluga	5	0	21	-1167.016	-174.128	5.0
kashyyyk_hunting	etyyywalluga	5	0	22	-1215.991	-151.999	5.0
kashyyyk_hunting	etyyywalluga	5	0	23	-1263.994	-123.842	5.0
kashyyyk_hunting	etyyywalluga	5	0	24	-1263.474	39.983	5.0
kashyyyk_hunting	etyyywalluga	5	0	25	-1232.868	87.056	5.0
kashyyyk_hunting	etyyywalluga	5	0	26	-1231.992	103.980	5.0
kashyyyk_hunting	etyyywalluga	5	0	27	-1128.644	98.886	5.0
kashyyyk_hunting	etyyywalluga	5	0	28	-1078.503	111.478	5.0
kashyyyk_hunting	etyyywalluga	5	0	29	-1044.476	204.304	5.0
kashyyyk_hunting	etyyywalluga	5	0	30	-967.531	323.818	5.0
kashyyyk_hunting	etyyywalluga	5	0	31	-961.445	475.652	5.0
kashyyyk_hunting	etyyywalluga	5	0	32	-792.001	448.002	5.0
kashyyyk_hunting	etyyywalluga	5	0	33	-828.004	412.002	5.0
kashyyyk_hunting	etyyywalluga	5	0	34	-844.013	387.997	5.0
kashyyyk_hunting	etyyywalluga	5	0	35	-807.977	399.828	5.0
kashyyyk_hunting	etyyywalluga	5	0	36	-752.031	403.997	5.0
kashyyyk_hunting	etyyywalluga	5	0	37	-752.253	380.013	5.0
kashyyyk_hunting	etyyywalluga	5	0	38	-843.995	360.009	5.0
kashyyyk_hunting	etyyywalluga	5	0	39	-900.006	353.282	5.0
kashyyyk_hunting	etyyywalluga	5	0	40	-917.304	316.262	5.0
kashyyyk_hunting	etyyywalluga	5	0	41	-881.662	325.351	5.0
kashyyyk_hunting	etyyywalluga	5	0	42	-832.025	296.001	5.0
kashyyyk_hunting	etyyywalluga	5	0	43	-845.872	264.003	5.0
kashyyyk_hunting	etyyywalluga	5	0	44	-884.411	299.148	5.0
kashyyyk_hunting	etyyywalluga	5	0	45	-909.058	282.500	5.0
kashyyyk_hunting	etyyywalluga	5	0	46	-911.189	256.000	5.0
kashyyyk_hunting	etyyywalluga	5	0	47	-947.848	236.004	5.0
kashyyyk_hunting	etyyywalluga	5	0	48	-1012.001	175.999	5.0
kashyyyk_hunting	etyyywalluga	5	0	49	-1008.008	128.450	5.0
kashyyyk_hunting	etyyywalluga	5	0	50	-1032.004	90.479	5.0
kashyyyk_hunting	etyyywalluga	5	0	51	-1064.005	58.465	5.0
kashyyyk_hunting	etyyywalluga	5	0	52	-1064.792	28.003	5.0
kashyyyk_hunting	etyyywalluga	5	0	53	-1035.368	-16.006	5.0
kashyyyk_hunting	etyyywalluga	5	0	54	-1018.184	-56.874	5.0
kashyyyk_hunting	etyyywalluga	5	0	55	-1037.711	-150.002	5.0
kashyyyk_hunting	etyyywalluga	5	0	56	-1066.041	-155.996	5.0
kashyyyk_hunting	etyyywalluga	5	0	57	-1112.007	-212.003	5.0
kashyyyk_hunting	etyyywalluga	5	0	58	-1076.008	-212.004	5.0
kashyyyk_hunting	etyyywalluga	5	0	59	-1046.971	-232.007	5.0
kashyyyk_hunting	etyyywalluga	5	0	60	-991.988	-192.440	5.0
kashyyyk_hunting	etyyywalluga	5	0	61	-983.040	-249.876	5.0
kashyyyk_hunting	etyyywalluga	5	0	62	-972.010	-312.003	5.0
kashyyyk_hunting	etyyywalluga	5	0	63	-928.200	-308.014	5.0
kashyyyk_hunting	etyyywalluga	5	0	64	-759.656	-382.440	5.0
kashyyyk_hunting	etyyywalluga	5	0	65	-648.820	-385.590	5.0
kashyyyk_hunting	etyyywalluga	5	0	66	-600.001	-401.141	5.0
kashyyyk_hunting	etyyywalluga	5	0	67	-592.013	-424.177	5.0
kashyyyk_hunting	etyyywalluga	5	0	68	-348.029	-489.238	5.0
kashyyyk_hunting	etyyywalluga	5	0	69	-344.016	-536.000	5.0
kashyyyk_hunting	etyyywalluga	5	0	70	-284.002	-520.010	5.0
kashyyyk_hunting	etyyywalluga	5	0	71	-248.030	-540.012	5.0
kashyyyk_hunting	etyyywalluga	5	0	72	-272.144	-791.993	5.0
kashyyyk_hunting	etyyywalluga	5	0	73	-488.245	-830.104	5.0
kashyyyk_hunting	etyyynw	6	0	0	-975.984	324.000	5.0
kashyyyk_hunting	etyyynw	6	0	1	-975.987	403.438	5.0
kashyyyk_hunting	etyyynw	6	0	2	-959.184	491.995	5.0
kashyyyk_hunting	etyyynw	6	0	3	-938.959	557.604	5.0
kashyyyk_hunting	etyyynw	6	0	4	-1083.925	596.001	5.0
kashyyyk_hunting	etyyynw	6	0	5	-1124.463	583.482	5.0
kashyyyk_hunting	etyyynw	6	0	6	-1076.002	536.002	5.0
kashyyyk_hunting	etyyynw	6	0	7	-1085.514	520.009	5.0
kashyyyk_hunting	etyyynw	6	0	8	-1218.367	548.112	5.0
kashyyyk_hunting	etyyynw	6	0	9	-1251.990	552.004	5.0
kashyyyk_hunting	etyyynw	6	0	10	-1271.998	655.979	5.0
kashyyyk_hunting	etyyynw	6	0	11	-1247.776	656.746	5.0
kashyyyk_hunting	etyyynw	6	0	12	-1198.057	709.636	5.0
kashyyyk_hunting	etyyynw	6	0	13	-1196.000	747.998	5.0
kashyyyk_hunting	etyyynw	6	0	14	-1172.353	758.008	5.0
kashyyyk_hunting	etyyynw	6	0	15	-1141.977	757.445	5.0
kashyyyk_hunting	etyyynw	6	0	16	-1127.742	799.997	5.0
kashyyyk_hunting	etyyynw	6	0	17	-1100.784	807.990	5.0
kashyyyk_hunting	etyyynw	6	0	18	-1091.986	832.002	5.0
kashyyyk_hunting	etyyynw	6	0	19	-1147.998	870.118	5.0
kashyyyk_hunting	etyyynw	6	0	20	-1074.384	919.994	5.0
kashyyyk_hunting	etyyynw	6	0	21	-1052.625	899.965	5.0
kashyyyk_hunting	etyyynw	6	0	22	-1002.502	882.773	5.0
kashyyyk_hunting	etyyynw	6	0	23	-995.996	927.982	5.0
kashyyyk_hunting	etyyynw	6	0	24	-912.034	943.983	5.0
kashyyyk_hunting	etyyynw	6	0	25	-900.006	927.144	5.0
kashyyyk_hunting	etyyynw	6	0	26	-912.002	911.135	5.0
kashyyyk_hunting	etyyynw	6	0	27	-922.099	899.552	5.0
kashyyyk_hunting	etyyynw	6	0	28	-912.339	894.150	5.0
kashyyyk_hunting	etyyynw	6	0	29	-861.252	892.273	5.0
kashyyyk_hunting	etyyynw	6	0	30	-804.036	891.979	5.0
kashyyyk_hunting	etyyynw	6	0	31	-800.014	868.046	5.0
kashyyyk_hunting	etyyynw	6	0	32	-821.007	854.218	5.0
kashyyyk_hunting	etyyynw	6	0	33	-892.465	837.690	5.0
kashyyyk_hunting	etyyynw	6	0	34	-812.020	827.190	5.0
kashyyyk_hunting	etyyynw	6	0	35	-824.011	784.010	5.0
kashyyyk_hunting	etyyynw	6	0	36	-851.982	776.000	5.0
kashyyyk_hunting	etyyynw	6	0	37	-855.969	785.402	5.0
kashyyyk_hunting	etyyynw	6	0	38	-851.990	801.828	5.0
kashyyyk_hunting	etyyynw	6	0	39	-908.369	800.009	5.0
kashyyyk_hunting	etyyynw	6	0	40	-932.583	786.205	5.0
kashyyyk_hunting	etyyynw	6	0	41	-957.756	781.267	5.0
kashyyyk_hunting	etyyynw	6	0	42	-912.003	770.326	5.0
kashyyyk_hunting	etyyynw	6	0	43	-846.540	739.997	5.0
kashyyyk_hunting	etyyynw	6	0	44	-704.013	721.704	5.0
kashyyyk_hunting	etyyynw	6	0	45	-704.013	667.982	5.0
kashyyyk_hunting	etyyynw	6	0	46	-651.948	645.298	5.0
kashyyyk_hunting	etyyynw	6	0	47	-752.013	588.006	5.0
kashyyyk_hunting	etyyynw	6	0	48	-720.013	535.539	5.0
kashyyyk_hunting	etyyynw	6	0	49	-736.014	520.023	5.0
kashyyyk_hunting	etyyynw	6	0	50	-780.006	510.087	5.0
kashyyyk_hunting	etyyynw	6	0	51	-792.022	481.995	5.0
kashyyyk_hunting	etyyynw	6	0	52	-792.017	448.011	5.0
kashyyyk_hunting	etyyynw	6	0	53	-826.982	440.013	5.0
kashyyyk_hunting	etyyynw	6	0	54	-845.461	385.967	5.0
kashyyyk_hunting	etyyynw	6	0	55	-769.519	407.991	5.0
kashyyyk_hunting	etyyynw	6	0	56	-752.008	380.007	5.0
kashyyyk_hunting	etyyynw	6	0	57	-887.684	364.003	5.0
kashyyyk_hunting	etyyynw	6	0	58	-921.602	321.706	5.0
kashyyyk_hunting	etyyynw	6	0	59	-872.010	331.993	5.0
kashyyyk_hunting	etyyynw	6	0	60	-832.004	296.000	5.0
kashyyyk_hunting	etyyynw	6	0	61	-836.005	264.023	5.0
kashyyyk_hunting	etyyynw	6	0	62	-851.979	264.004	5.0
kashyyyk_hunting	etyyynw	6	0	63	-887.564	296.013	5.0
kashyyyk_hunting	etyyyfill	7	0	0	-653.594	640.122	5.0
kashyyyk_hunting	etyyyfill	7	0	1	-667.992	703.979	5.0
kashyyyk_hunting	etyyyfill	7	0	2	-639.990	726.510	5.0
kashyyyk_hunting	etyyyfill	7	0	3	-656.742	771.682	5.0
kashyyyk_hunting	etyyyfill	7	0	4	-676.321	780.165	5.0
kashyyyk_hunting	etyyyfill	7	0	5	-671.999	811.979	5.0
kashyyyk_hunting	etyyyfill	7	0	6	-608.169	780.328	5.0
kashyyyk_hunting	etyyyfill	7	0	7	-570.534	644.005	5.0
kashyyyk_hunting	etyyyfill	7	0	8	-607.081	649.379	5.0
kashyyyk_hunting	etyyyfill	7	0	9	-617.467	640.013	5.0
kashyyyk_hunting	etyyyfill	7	0	10	-615.042	614.825	5.0
kashyyyk_hunting	etyyyfill	7	0	11	-584.011	560.015	5.0
kashyyyk_hunting	etyyyfill	7	0	12	-604.014	532.801	5.0
kashyyyk_hunting	etyyyfill	7	0	13	-608.022	492.001	5.0
kashyyyk_hunting	etyyyfill	7	0	14	-627.585	488.004	5.0
kashyyyk_hunting	etyyyfill	7	0	15	-646.559	492.017	5.0
kashyyyk_hunting	etyyyfill	7	0	16	-675.990	480.004	5.0
kashyyyk_hunting	etyyyfill	7	0	17	-691.974	559.438	5.0
kashyyyk_hunting	etyyyfill	7	0	18	-711.624	596.011	5.0
kashyyyk_hunting	etyyyfill	7	0	19	-731.846	580.002	5.0
kashyyyk_hunting	etyyyfill	7	0	20	-750.077	592.009	5.0
kashyyyk_hunting	etyyyfill	7	0	21	-746.560	555.999	5.0
kashyyyk_hunting	etyyyfill	7	0	22	-724.013	543.063	5.0
kashyyyk_hunting	etyyyfill	7	0	23	-720.050	524.008	5.0
kashyyyk_hunting	etyyyfill	7	0	24	-774.053	516.004	5.0
kashyyyk_hunting	etyyyfill	7	0	25	-805.538	614.960	5.0
kashyyyk_hunting	etyyyfill	7	0	26	-712.044	658.049	5.0
kashyyyk_hunting	etyyymid	8	0	0	-458.612	495.803	5.0
kashyyyk_hunting	etyyymid	8	0	1	-487.993	407.304	5.0
kashyyyk_hunting	etyyymid	8	0	2	-519.994	374.102	5.0
kashyyyk_hunting	etyyymid	8	0	3	-512.725	283.991	5.0
kashyyyk_hunting	etyyymid	8	0	4	-559.986	232.019	5.0
kashyyyk_hunting	etyyymid	8	0	5	-536.138	168.002	5.0
kashyyyk_hunting	etyyymid	8	0	6	-507.991	83.402	5.0
kashyyyk_hunting	etyyymid	8	0	7	-495.994	52.048	5.0
kashyyyk_hunting	etyyymid	8	0	8	-456.105	48.001	5.0
kashyyyk_hunting	etyyymid	8	0	9	-428.731	31.107	5.0
kashyyyk_hunting	etyyymid	8	0	10	-427.158	-9.392	5.0
kashyyyk_hunting	etyyymid	8	0	11	-411.957	-77.127	5.0
kashyyyk_hunting	etyyymid	8	0	12	-380.583	-115.454	5.0
kashyyyk_hunting	etyyymid	8	0	13	-332.148	-120.047	5.0
kashyyyk_hunting	etyyymid	8	0	14	-309.630	-123.997	5.0
kashyyyk_hunting	etyyymid	8	0	15	-192.006	-109.378	5.0
kashyyyk_hunting	etyyymid	8	0	16	-168.004	-68.153	5.0
kashyyyk_hunting	etyyymid	8	0	17	-123.631	-63.989	5.0
kashyyyk_hunting	etyyymid	8	0	18	-88.003	-46.265	5.0
kashyyyk_hunting	etyyymid	8	0	19	-71.087	-42.148	5.0
kashyyyk_hunting	etyyymid	8	0	20	-41.273	-63.975	5.0
kashyyyk_hunting	etyyymid	8	0	21	65.147	-76.934	5.0
kashyyyk_hunting	etyyymid	8	0	22	60.644	-105.350	5.0
kashyyyk_hunting	etyyymid	8	0	23	32.004	-113.897	5.0
kashyyyk_hunting	etyyymid	8	0	24	36.436	-123.982	5.0
kashyyyk_hunting	etyyymid	8	0	25	72.020	-147.870	5.0
kashyyyk_hunting	etyyymid	8	0	26	63.510	-163.198	5.0
kashyyyk_hunting	etyyymid	8	0	27	36.007	-148.002	5.0
kashyyyk_hunting	etyyymid	8	0	28	34.283	-162.422	5.0
kashyyyk_hunting	etyyymid	8	0	29	15.542	-176.819	5.0
kashyyyk_hunting	etyyymid	8	0	30	5.002	-184.156	5.0
kashyyyk_hunting	etyyymid	8	0	31	-7.979	-177.079	5.0
kashyyyk_hunting	etyyymid	8	0	32	-16.758	-192.551	5.0
kashyyyk_hunting	etyyymid	8	0	33	-44.768	-194.413	5.0
kashyyyk_hunting	etyyymid	8	0	34	-57.307	-189.038	5.0
kashyyyk_hunting	etyyymid	8	0	35	-62.358	-172.005	5.0
kashyyyk_hunting	etyyymid	8	0	36	-75.122	-177.764	5.0
kashyyyk_hunting	etyyymid	8	0	37	-95.994	-176.005	5.0
kashyyyk_hunting	etyyymid	8	0	38	-95.978	-204.000	5.0
kashyyyk_hunting	etyyymid	8	0	39	-92.954	-216.299	5.0
kashyyyk_hunting	etyyymid	8	0	40	-108.574	-220.002	5.0
kashyyyk_hunting	etyyymid	8	0	41	-96.003	-262.351	5.0
kashyyyk_hunting	etyyymid	8	0	42	-24.209	-247.996	5.0
kashyyyk_hunting	etyyymid	8	0	43	66.805	-265.157	5.0
kashyyyk_hunting	etyyymid	8	0	44	74.025	-274.299	5.0
kashyyyk_hunting	etyyymid	8	0	45	102.302	-279.035	5.0
kashyyyk_hunting	etyyymid	8	0	46	113.023	-283.994	5.0
kashyyyk_hunting	etyyymid	8	0	47	144.926	-268.962	5.0
kashyyyk_hunting	etyyymid	8	0	48	155.993	-267.984	5.0
kashyyyk_hunting	etyyymid	8	0	49	158.509	-258.445	5.0
kashyyyk_hunting	etyyymid	8	0	50	175.773	-244.989	5.0
kashyyyk_hunting	etyyymid	8	0	51	160.283	-203.388	5.0
kashyyyk_hunting	etyyymid	8	0	52	135.179	-188.434	5.0
kashyyyk_hunting	etyyymid	8	0	53	89.972	-184.297	5.0
kashyyyk_hunting	etyyymid	8	0	54	83.990	-171.317	5.0
kashyyyk_hunting	etyyymid	8	0	55	98.442	-138.557	5.0
kashyyyk_hunting	etyyymid	8	0	56	111.992	-123.433	5.0
kashyyyk_hunting	etyyymid	8	0	57	103.986	-104.236	5.0
kashyyyk_hunting	etyyymid	8	0	58	134.099	-72.000	5.0
kashyyyk_hunting	etyyymid	8	0	59	163.246	13.934	5.0
kashyyyk_hunting	etyyymid	8	0	60	-4.509	-30.128	5.0
kashyyyk_hunting	etyyymid	8	0	61	-42.722	-16.443	5.0
kashyyyk_hunting	etyyymid	8	0	62	-40.006	12.012	5.0
kashyyyk_hunting	etyyymid	8	0	63	-116.230	201.180	5.0
kashyyyk_hunting	etyyymid	8	0	64	-371.279	400.807	5.0
kashyyyk_hunting	etyyymid	8	0	65	-385.628	510.514	5.0
